tweet_id,author_id,date,media_id
675813641694900226,52437388,2015-12-12,3_675785367631634432
675813635353104384,2519065502,2015-12-12,3_675760110036234240
675813635294429185,93398833,2015-12-12,3_675747571751632896
675813619393765377,361593313,2015-12-12,3_675813076227215360
675813614578737152,317070697,2015-12-12,3_675812640342585344
675813606571827200,2244608011,2015-12-12,3_675806759966121984
675813585826791429,14808226,2015-12-12,3_675813584979501056
675813583419285504,338985020,2015-12-12,3_675813573877198849
675813577601753088,1265772570,2015-12-12,3_675771522628370432
675813564330979328,337316073,2015-12-12,3_675745192817917952
675813546639425536,4186338448,2015-12-12,3_675741097486917633
675813541287469056,483039878,2015-12-12,3_675812640342585344
675813541107077120,111954709,2015-12-12,3_675777917654310912
675813529430171648,637036518,2015-12-12,3_675741404145037313
675813512048984064,557693130,2015-12-12,3_675812640342585344
675813494575538176,180497838,2015-12-12,3_675753438765056000
675813494248357889,965050866,2015-12-12,3_675778942142410754
675813485226401792,637036518,2015-12-12,3_675749712616648705
675813483917758465,234517991,2015-12-12,3_675813076227215360
675813450610814980,211497855,2015-12-12,3_675813076227215360
675813444478763008,274647783,2015-12-12,3_675811985703981056
675813429823807488,4013728127,2015-12-12,3_675744826000859136
675813428947062784,218677101,2015-12-12,3_675758115942498304
675813419514257408,48301543,2015-12-12,3_675804934168698881
675813412576866304,137321683,2015-12-12,3_675753438765056000
675813403345063936,2329524026,2015-12-12,3_675809229681401856
675813394239250432,1615291392,2015-12-12,3_675744826000859136
675813355211382785,48301543,2015-12-12,3_675747571751632896
675813346176823296,872140057,2015-12-12,3_675747880041381888
675813345954545665,131079801,2015-12-12,3_675813185287561216
675813342687191040,3147475903,2015-12-12,3_675767061080088580
675813329408040960,2438673104,2015-12-12,3_675744826000859136
675813321832927232,246336361,2015-12-12,3_675801154215936002
675813320893579264,2588445367,2015-12-12,3_675811985703981056
675813282217918464,3147475903,2015-12-12,3_675788746848120833
675813278006775808,160573863,2015-12-12,3_675812640342585344
675813277528641537,40536443,2015-12-12,3_675812640342585344
675813274022191104,473327395,2015-12-12,3_675750562487472128
675813273544036352,2580277784,2015-12-12,3_675811985703981056
675813271568543744,493971051,2015-12-12,3_675747571751632896
675813271555936262,3197709759,2015-12-12,3_675770699550695424
675813265671331840,416601937,2015-12-12,3_675758115942498304
675813240857841665,106864114,2015-12-12,3_675747880041381888
675813220796485632,216992743,2015-12-12,3_675775268418674688
675813212370046977,6088992,2015-12-12,3_675724589608083456
675813202576474112,218082921,2015-12-12,3_675745557932064768
675813192895963137,53872568,2015-12-12,3_675748406820737025
675813185937625088,1360439748,2015-12-12,3_675812640342585344
675813166140395520,94860418,2015-12-12,3_675723703414558720
675813137292115968,2957301184,2015-12-12,3_675812640342585344
675813126470803456,113707208,2015-12-12,3_675723699862036481
675813076445306880,440413534,2015-12-12,3_675813076227215360
675813071470874625,3147475903,2015-12-12,3_675798518896836608
675813048574205953,213088527,2015-12-12,3_675787432915152898
675813041280327682,4085792243,2015-12-12,3_675811985703981056
675813039631941632,1691370955,2015-12-12,3_675744611286020096
675813039145398272,255628022,2015-12-12,3_675753438765056000
675813039032164352,4085792243,2015-12-12,3_675811516411682817
675813037266333696,4085792243,2015-12-12,3_675811262413021184
675813035924148228,4085792243,2015-12-12,3_675809992805584896
675813016462614534,383531577,2015-12-12,3_675797901692551168
675812986255220736,2526823459,2015-12-12,3_675809992805584896
675812981071048705,637036518,2015-12-12,3_675806759966121984
675812963689873410,405539230,2015-12-12,3_675806759966121984
675812957096427520,489335610,2015-12-12,3_675811985703981056
675812951450750977,74644471,2015-12-12,3_675804934168698881
675812941069950977,3889571241,2015-12-12,3_675756417429688324
675812886300778496,14207511,2015-12-12,3_675809229681401856
675812883230498820,212587583,2015-12-12,3_675750562487472128
675812874212610048,28300550,2015-12-12,3_675772429357023232
675812874212610048,28300550,2015-12-12,3_675772429411573760
675812860103102464,637036518,2015-12-12,3_675811985703981056
675812842612899840,18494161,2015-12-12,3_675812841736245248
675812835419639808,123219953,2015-12-12,3_675812640342585344
675812834027024385,2159143291,2015-12-12,3_675745682129555460
